benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,tool_calls,llm_calls,wall_secs,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,first_call_input_tokens,first_call_cache_read,cost_usd_adjusted,cache_floor_moved_tokens,agent_surface,agent_version,result_path
artifact,verification_heavy,verification_heavy__iban_validator,3,claude,tool_rich,1,PASS,0.1580964,8,4,12,77,153532,141373,4573,,16501,10231,0.1580964,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__iban_validator/tool_rich/run1/result.json
artifact,verification_heavy,verification_heavy__json_pointer_rfc6901,3,claude,bash_only,1,PASS,0.16444624999999996,7,3,12,91,85954,69225,5301,,8957,3668,0.16444624999999996,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__json_pointer_rfc6901/bash_only/run1/result.json
artifact,verification_heavy,verification_heavy__json_pointer_rfc6901,3,claude,code_only,1,PASS,0.16018744999999998,8,5,11,91,80958,68994,6213,,6578,1289,0.16018744999999998,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__json_pointer_rfc6901/code_only/run1/result.json
artifact,verification_heavy,verification_heavy__json_pointer_rfc6901,3,claude,tool_rich,1,PASS,0.17372645,9,3,15,86,155236,141724,5274,,16447,10231,0.17372645,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__json_pointer_rfc6901/tool_rich/run1/result.json
artifact,verification_heavy,verification_heavy__lru_cache_impl,3,claude,bash_only,1,PASS,0.08457735,7,4,9,35,71367,63782,2394,,9031,4068,0.08457735,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__lru_cache_impl/bash_only/run1/result.json
artifact,verification_heavy,verification_heavy__lru_cache_impl,3,claude,code_only,1,PASS,0.05644935,4,0,7,25,28804,22102,1573,,6252,1289,0.05644935,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__lru_cache_impl/code_only/run1/result.json
artifact,verification_heavy,verification_heavy__lru_cache_impl,3,claude,tool_rich,1,PASS,0.06522059999999999,5,3,6,16,83141,76217,1020,,16121,10231,0.06522059999999999,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__lru_cache_impl/tool_rich/run1/result.json
artifact,verification_heavy,verification_heavy__parse_iso_duration,3,claude,bash_only,1,PASS,0.1240618,8,4,11,46,87247,73206,3228,,8564,3668,0.1240618,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__parse_iso_duration/bash_only/run1/result.json
artifact,verification_heavy,verification_heavy__parse_iso_duration,3,claude,code_only,1,PASS,0.04884625000000001,3,1,4,24,20914,14725,1346,,6185,1289,0.04884625000000001,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__parse_iso_duration/code_only/run1/result.json
artifact,verification_heavy,verification_heavy__parse_iso_duration,3,claude,tool_rich,1,PASS,0.09820090000000001,8,4,10,42,123741,114613,1904,,16054,10231,0.09820090000000001,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__parse_iso_duration/tool_rich/run1/result.json
artifact,verification_heavy,verification_heavy__semver_compare,3,claude,bash_only,1,PASS,0.10217269999999999,7,3,10,34,73430,60124,2187,,8980,3668,0.10217269999999999,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__semver_compare/bash_only/run1/result.json
artifact,verification_heavy,verification_heavy__semver_compare,3,claude,code_only,1,PASS,0.06710255000000001,4,0,7,26,31616,24166,2032,,6601,1289,0.06710255000000001,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__semver_compare/code_only/run1/result.json
artifact,verification_heavy,verification_heavy__semver_compare,3,claude,tool_rich,1,PASS,0.10659395000000002,7,5,8,45,125183,115674,2320,,16470,10231,0.10659395000000002,0,claude_code,2.1.139 (Claude Code),runs/artifact/full_run_seed_3/verification_heavy__semver_compare/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,3,codex,bash_only,1,PASS,0.066382,1,3,5,30,42518,39424,1040,142,9916,9216,0.066382,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__bin_packing_first_fit_optimal/bash_only/run1/result.json
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,3,codex,code_only,1,PASS,0.073886,1,3,5,36,44512,41472,1265,67,10351,9728,0.073886,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__bin_packing_first_fit_optimal/code_only/run1/result.json
artifact,algorithmic,algorithmic__bin_packing_first_fit_optimal,3,codex,tool_rich,1,PASS,0.119533,1,6,5,42,45011,32256,1321,207,9796,0,0.07806099999999999,9216,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__bin_packing_first_fit_optimal/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,3,codex,bash_only,1,PASS,0.048512,1,2,4,23,31396,29184,762,204,9820,9216,0.048512,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__coin_change_min/bash_only/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,3,codex,code_only,1,PASS,0.085334,1,2,4,18,31804,19968,539,20,10259,0,0.04155799999999999,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__coin_change_min/code_only/run1/result.json
artifact,algorithmic,algorithmic__coin_change_min,3,codex,tool_rich,1,PASS,0.04471,1,3,4,22,30446,28160,640,255,9779,9216,0.04471,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__coin_change_min/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,3,codex,bash_only,1,PASS,0.055679,1,4,4,23,33559,30208,794,98,9981,9216,0.055679,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__graph_min_vertex_cover/bash_only/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,3,codex,code_only,1,PASS,0.085516,1,2,4,55,32432,20992,594,0,10419,0,0.04173999999999999,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__graph_min_vertex_cover/code_only/run1/result.json
artifact,algorithmic,algorithmic__graph_min_vertex_cover,3,codex,tool_rich,1,PASS,0.06465,1,5,5,27,44796,40960,833,106,9940,9216,0.06465,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__graph_min_vertex_cover/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,3,codex,bash_only,1,PASS,0.06243,1,2,4,27,34788,30720,891,87,9964,9216,0.06243,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__interval_scheduling_weighted/bash_only/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,3,codex,code_only,1,PASS,0.163554,1,3,5,31,44436,19968,1041,30,10401,0,0.119778,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__interval_scheduling_weighted/code_only/run1/result.json
artifact,algorithmic,algorithmic__interval_scheduling_weighted,3,codex,tool_rich,1,PASS,0.07964,1,6,5,33,48238,43520,1143,108,9923,9216,0.07964,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__interval_scheduling_weighted/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,3,codex,bash_only,1,PASS,0.055864,1,2,4,25,33698,30208,777,40,9950,9216,0.055864,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__knapsack_01/bash_only/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,3,codex,code_only,1,PASS,0.059393,1,2,4,27,32815,29696,965,22,10388,9728,0.059393,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__knapsack_01/code_only/run1/result.json
artifact,algorithmic,algorithmic__knapsack_01,3,codex,tool_rich,1,PASS,0.098036,1,7,6,42,59002,51712,1191,86,9909,9216,0.098036,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__knapsack_01/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,3,codex,bash_only,1,PASS,0.071214,1,4,5,29,44634,40448,1002,112,9901,9216,0.071214,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__makespan_scheduling/bash_only/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,3,codex,code_only,1,PASS,0.051105,1,2,4,26,32823,30720,841,27,10339,9728,0.051105,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__makespan_scheduling/code_only/run1/result.json
artifact,algorithmic,algorithmic__makespan_scheduling,3,codex,tool_rich,1,PASS,0.105837,1,6,5,27,44139,31744,933,149,9860,0,0.064365,9216,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__makespan_scheduling/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,3,codex,bash_only,1,PASS,0.065695,1,3,5,30,41681,38400,1003,74,9834,9216,0.065695,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__min_cost_assignment/bash_only/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,3,codex,code_only,1,PASS,0.11224,1,3,5,32,43784,30720,1052,60,10273,9728,0.11224,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__min_cost_assignment/code_only/run1/result.json
artifact,algorithmic,algorithmic__min_cost_assignment,3,codex,tool_rich,1,PASS,0.067977,1,4,5,34,42123,39424,1159,126,9793,9216,0.067977,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__min_cost_assignment/tool_rich/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,3,codex,bash_only,1,PASS,0.063193,1,2,4,28,33311,29696,1009,73,9907,9216,0.063193,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__traveling_salesman_small/bash_only/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,3,codex,code_only,1,PASS,0.100176,1,2,4,28,33102,20992,971,22,10344,0,0.0564,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__traveling_salesman_small/code_only/run1/result.json
artifact,algorithmic,algorithmic__traveling_salesman_small,3,codex,tool_rich,1,PASS,0.070968,1,4,4,33,33264,29696,1276,87,9866,9216,0.070968,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/algorithmic__traveling_salesman_small/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,3,codex,bash_only,1,FAIL,0.063869,1,3,5,24,44293,40448,814,89,10227,9216,0.063869,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__customer_orders_join_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,3,codex,code_only,1,PASS,0.141845,1,1,3,27,22369,0,1000,22,10665,0,0.09806899999999999,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__customer_orders_join_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__customer_orders_join_easy,3,codex,tool_rich,1,PASS,0.07791,1,6,5,34,45498,40960,1158,103,10186,9216,0.07791,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__customer_orders_join_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,3,codex,bash_only,1,PASS,0.179747,1,7,6,57,83323,67584,2242,297,11022,9216,0.179747,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_event_log_priority_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,3,codex,code_only,1,PASS,0.197717,1,2,4,50,38329,11264,1892,78,11457,0,0.153941,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_event_log_priority_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_event_log_priority_hard,3,codex,tool_rich,1,PASS,0.13964,1,10,6,63,66376,58880,2424,379,10981,9216,0.13964,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_event_log_priority_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,3,codex,bash_only,1,PASS,0.082977,1,7,5,35,46323,41984,1343,293,10372,9216,0.082977,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_inventory_snapshots_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,3,codex,code_only,1,PASS,0.069627,1,2,4,32,35103,31744,1232,44,10808,9728,0.069627,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_inventory_snapshots_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_inventory_snapshots_medium,3,codex,tool_rich,1,PASS,0.100479,1,3,4,30,32529,19968,923,101,10252,0,0.059007,9216,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_inventory_snapshots_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,3,codex,bash_only,1,PASS,0.089803,1,4,6,36,57431,52736,1332,206,10171,9216,0.089803,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_user_profiles_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,3,codex,code_only,1,PASS,0.108041,1,2,4,32,33619,20992,1147,19,10608,0,0.06426499999999999,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_user_profiles_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__dedup_user_profiles_easy,3,codex,tool_rich,1,PASS,0.093079,1,3,4,32,31943,19968,774,105,10051,0,0.05160699999999999,9216,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__dedup_user_profiles_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,3,codex,bash_only,1,PASS,0.201361,1,10,8,90,99719,90112,3609,896,11091,9216,0.201361,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__events_cross_region_join_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,3,codex,code_only,1,PASS,0.211184,1,3,5,55,52420,25088,2066,83,11527,0,0.167408,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__events_cross_region_join_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__events_cross_region_join_hard,3,codex,tool_rich,1,PASS,0.133571,1,11,6,58,65221,56832,2107,81,11050,9216,0.133571,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__events_cross_region_join_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,3,codex,bash_only,1,PASS,0.064875,1,5,5,27,44139,40960,950,185,10064,9216,0.064875,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_sales_easy/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,3,codex,code_only,1,PASS,0.033824,1,1,3,19,21586,19968,525,0,10501,9728,0.033824,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_sales_easy/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_sales_easy,3,codex,tool_rich,1,PASS,0.060783,1,4,5,23,43203,39936,816,73,10023,9216,0.060783,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_sales_easy/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,3,codex,bash_only,1,PASS,0.130544,1,6,6,64,61624,55808,2452,406,10477,9216,0.130544,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_support_tickets_medium/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,3,codex,code_only,1,PASS,0.154641,1,2,4,27,34821,10752,964,0,10912,0,0.11086499999999999,9728,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_support_tickets_medium/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_support_tickets_medium,3,codex,tool_rich,1,PASS,0.063414,1,5,4,29,33612,30208,1043,100,10436,9216,0.063414,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_support_tickets_medium/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,3,codex,bash_only,1,FAIL,0.059526,1,1,3,41,22860,18432,939,0,10951,9216,0.059526,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_transactions_hard/bash_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,3,codex,code_only,1,PASS,0.103675,1,3,5,51,50729,46080,1913,53,11387,9728,0.103675,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_transactions_hard/code_only/run1/result.json
artifact,data_engineering,data_engineering__filter_aggregate_transactions_hard,3,codex,tool_rich,1,PASS,0.137663,1,5,5,44,48817,34816,1675,117,10910,0,0.096191,9216,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__filter_aggregate_transactions_hard/tool_rich/run1/result.json
artifact,data_engineering,data_engineering__normalize_audit_log_dedup_hard,3,codex,bash_only,1,PASS,0.123647,1,6,5,56,51283,44544,2256,862,10969,9216,0.123647,0,codex_cli,codex-cli 0.130.0,runs/artifact/full_run_seed_3_codex_v2/data_engineering__normalize_audit_log_dedup_hard/bash_only/run1/result.json
